"n_estimators","max_depth","max_features","score"
"90","24","0.5","0.1658627087198516"
"90","24","0.5","0.17029478458049888"
"90","26","sqrt","0.16861548890018643"
"90","26","sqrt","0.16544088572558321"
"90","26","sqrt","0.15995748024217774"
"90","26","sqrt","0.16447470215070403"
"90","26","sqrt","0.1706858822749276"
"90","26","sqrt","0.16447470215070403"
"90","26","sqrt","0.1696286601261236"
"90","26","sqrt","0.1590916793763769"
"90","26","sqrt","0.1706858822749276"
"90","26","sqrt","0.1696286601261236"
"90","26","0.5","0.1695051091965538"
"90","26","0.5","0.17009760425909493"
"90","26","0.5","0.17009760425909493"
"90","26","0.5","0.19083771112240866"
"90","26","0.5","0.17708199558893326"
"90","26","0.5","0.15936920222634507"
"90","26","0.5","0.16544088572558321"
"90","26","0.5","0.1712018140589569"
"90","26","0.5","0.16485260770975055"
"90","26","0.5","0.16485260770975055"
"100","None","sqrt","0.15995748024217774"
"100","None","sqrt","0.1706858822749276"
"100","None","sqrt","0.1696286601261236"
"100","None","sqrt","0.1706858822749276"
"100","None","sqrt","0.16544088572558321"
"100","None","sqrt","0.1706858822749276"
"100","None","sqrt","0.16447470215070403"
"100","None","sqrt","0.1696286601261236"
"100","None","sqrt","0.16544088572558321"
"100","None","sqrt","0.1696286601261236"
"100","None","0.5","0.18371985157699444"
"100","None","0.5","0.16447470215070403"
"100","None","0.5","0.17009760425909493"
"100","None","0.5","0.16122448979591836"
"100","None","0.5","0.16485260770975055"
"100","None","0.5","0.1706858822749276"
"100","None","0.5","0.16447470215070403"
"100","None","0.5","0.16544088572558321"
"100","None","0.5","0.1837265138613585"
"100","None","0.5","0.16447470215070403"
"100","16","sqrt","0.15995748024217774"
"100","16","sqrt","0.1590916793763769"
"100","16","sqrt","0.16645098673568426"
"100","16","sqrt","0.1717900920747896"
"100","16","sqrt","0.16266310794780545"
"100","16","sqrt","0.1696286601261236"
"100","16","sqrt","0.17294449322919075"
"100","16","sqrt","0.16354963277050047"
"100","16","sqrt","0.1696286601261236"
"100","16","sqrt","0.16447470215070403"
"100","16","0.5","0.1717900920747896"
"100","16","0.5","0.16388642413487137"
"100","16","0.5","0.1608635509156903"
"100","16","0.5","0.16354963277050047"
"100","16","0.5","0.1706858822749276"
"100","16","0.5","0.1658627087198516"
"100","16","0.5","0.16485260770975055"
"100","16","0.5","0.15936920222634507"
"100","16","0.5","0.16447470215070403"
"100","16","0.5","0.1690403821102909"
"100","18","sqrt","0.16645098673568426"
"100","18","sqrt","0.1696286601261236"
"100","18","sqrt","0.15995748024217774"
"100","18","sqrt","0.1717900920747896"
"100","18","sqrt","0.1696286601261236"
"100","18","sqrt","0.16544088572558321"
"100","18","sqrt","0.16354963277050047"
"100","18","sqrt","0.1706858822749276"
"100","18","sqrt","0.16861548890018643"
"100","18","sqrt","0.16447470215070403"
